scale,T,pH,F1,F2,F3,Y,mean Y per recipe,std Y per recipe,Y / Y_pilot,normalized std,mean Y / Y_pilot,mean normalized std,scale multiplier,mean scale multiplier,mean std
micro,59.83066347347517,8.56377001069653,0.9937596124577452,1.7322142704589818,0.376434864109482,0.1427082598500678,0.13269370148632292,0.017275827045577546,0.1074415355828288,0.16079281584968846,0.1016396052593024,0.2027552065312234,9.307387451001945,10.042909630916036,0.019977964846977798
micro,59.83066347347517,8.56377001069653,0.9937596124577452,1.7322142704589818,0.376434864109482,0.1460594603239975,0.13269370148632292,0.017275827045577546,0.1074415355828288,0.16079281584968846,0.1016396052593024,0.2027552065312234,9.307387451001945,10.042909630916036,0.019977964846977798
micro,59.83066347347517,8.56377001069653,0.9937596124577452,1.7322142704589818,0.376434864109482,0.1488950692675348,0.13269370148632292,0.017275827045577546,0.1074415355828288,0.16079281584968846,0.1016396052593024,0.2027552065312234,9.307387451001945,10.042909630916036,0.019977964846977798
micro,59.83066347347517,8.56377001069653,0.9937596124577452,1.7322142704589818,0.376434864109482,0.1390899097685584,0.13269370148632292,0.017275827045577546,0.1074415355828288,0.16079281584968846,0.1016396052593024,0.2027552065312234,9.307387451001945,10.042909630916036,0.019977964846977798
micro,59.83066347347517,8.56377001069653,0.9937596124577452,1.7322142704589818,0.376434864109482,0.130337343629769,0.13269370148632292,0.017275827045577546,0.1074415355828288,0.16079281584968846,0.1016396052593024,0.2027552065312234,9.307387451001945,10.042909630916036,0.019977964846977798
micro,59.83066347347517,8.56377001069653,0.9937596124577452,1.7322142704589818,0.376434864109482,0.109326745971564,0.13269370148632292,0.017275827045577546,0.1074415355828288,0.16079281584968846,0.1016396052593024,0.2027552065312234,9.307387451001945,10.042909630916036,0.019977964846977798
micro,59.83066347347517,8.56377001069653,0.9937596124577452,1.7322142704589818,0.376434864109482,0.1174229891109443,0.13269370148632292,0.017275827045577546,0.1074415355828288,0.16079281584968846,0.1016396052593024,0.2027552065312234,9.307387451001945,10.042909630916036,0.019977964846977798
micro,59.83066347347517,8.56377001069653,0.9937596124577452,1.7322142704589818,0.376434864109482,0.1207710763780849,0.13269370148632292,0.017275827045577546,0.1074415355828288,0.16079281584968846,0.1016396052593024,0.2027552065312234,9.307387451001945,10.042909630916036,0.019977964846977798
micro,59.83066347347517,8.56377001069653,0.9937596124577452,1.7322142704589818,0.376434864109482,0.1672290847493449,0.13269370148632292,0.017275827045577546,0.1074415355828288,0.16079281584968846,0.1016396052593024,0.2027552065312234,9.307387451001945,10.042909630916036,0.019977964846977798
micro,59.83066347347517,8.56377001069653,0.9937596124577452,1.7322142704589818,0.376434864109482,0.1438819977100678,0.13269370148632292,0.017275827045577546,0.1074415355828288,0.16079281584968846,0.1016396052593024,0.2027552065312234,9.307387451001945,10.042909630916036,0.019977964846977798
