T,pH,F1,F2,F3,Y_micro,Y_bench,Y_pilot,cost_micro,cost_bench,cost_pilot,delta_micro_vs_pilot,delta_bench_vs_pilot
35.32681378485862,8.852231613764879,0.7805199700852994,0.07656827985281978,1.796986897256684,0.23627187229339175,11.510765353702894,6.029853152652742,10.0,500.0,2000.0,-5.7935812803593505,5.480912201050152
35.05563497282133,7.6729192494900555,0.6622543823019904,1.8661773272400528,0.2096495485706542,0.24391953144333287,11.99100135315397,6.253331043911082,10.0,500.0,2000.0,-6.009411512467749,5.737670309242889
36.50066842275378,7.1783455846597635,1.3409761067999233,1.817630428455659,1.9229893264161841,0.35377297094256344,11.218435629897424,6.2636716450669425,10.0,500.0,2000.0,-5.9098986741243795,4.954763984830482
35.16678432298363,8.628584854006395,1.8437195923066794,0.536660541601846,1.3395457585373227,0.3220032421794176,14.508035767638747,7.939694569199821,10.0,500.0,2000.0,-7.617691327020403,6.568341198438926
36.70486734280362,8.13632790576187,1.183959482394528,1.4444104491845735,1.0271503344800892,0.47149156992029573,17.674592184805167,9.92355665606019,10.0,500.0,2000.0,-9.452065086139894,7.751035528744977
36.93863806391076,8.22895198884397,1.3987236548779165,0.8234473765601484,1.9673667120175589,0.5792025754676168,19.2047670378,11.554182592376694,10.0,500.0,2000.0,-10.974980016909077,7.650584445423306
36.317403448721,8.3386131089361,1.3709220623584741,1.635043208740973,1.3552667527400484,0.6222871403406002,19.773720528995447,11.5620913696153,10.0,500.0,2000.0,-10.939804229274701,8.211629159380147
35.02924844523474,7.566121576586426,1.5180630090213039,0.4508617436179623,1.7127909778481003,0.4710772321691963,19.98685744654402,11.883529629962608,10.0,500.0,2000.0,-11.41245239779341,8.10332781658141
35.04251269884744,7.647455992566991,1.9697685442185597,0.38840703003336596,1.2765881578465739,0.42239926864261046,20.56599328954769,11.919526321564865,10.0,500.0,2000.0,-11.497127052922254,8.646466967982827
35.96814630580044,7.607075090908218,1.0882348400006157,0.20627807269789103,0.539753946282228,0.32809246752673477,23.28265395810364,13.292723480391935,10.0,500.0,2000.0,-12.9646310128652,9.989930477711706
35.789270766359024,7.653445638157899,1.0229319385346367,0.4553212102826932,0.9388339451662187,0.43999789612598217,23.105883734332117,13.398114990038405,10.0,500.0,2000.0,-12.958117093912422,9.707768744293713
35.84888081035159,8.142364496906636,0.8161884778026318,0.01802862326155341,1.8009588725781758,0.48126184800473404,18.214511747929237,14.109272439310642,10.0,500.0,2000.0,-13.628010591305907,4.105239308618595
36.17653517457853,7.399225501272983,1.6306616378111192,0.21549014602694583,1.925180817349991,0.5323358739343692,23.660483837469524,14.659115375581326,10.0,500.0,2000.0,-14.126779501646956,9.001368461888198
36.52526835132506,7.903700594986083,1.4939083956468104,0.8267802977783933,1.6837723796830992,0.7497878985340111,24.615975035818025,14.955632092764496,10.0,500.0,2000.0,-14.205844194230485,9.660342943053529
35.60592513907071,8.088470323364097,1.971203123499012,0.031438665320493664,0.7273921067886349,0.3435012162348837,24.202404097984488,15.456792004534757,10.0,500.0,2000.0,-15.113290788299873,8.745612093449731
